pmcid,doi,compound,metric,value,unit,holding_potentials_in_paper,status
PMC13066279,10.3389/fphar.2026.1780526,flecainide,IC 50,52.8,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,flecainide,IC 50,52.8,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,flecainide,IC 50,43.3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,flecainide,IC 50,162.6,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,flecainide,IC 50,52.8,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,flecainide,IC 50,43.3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,flecainide,IC 50,162.6,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,flecainide,IC 50,3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,propafenone,IC 50,43.3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,propafenone,IC 50,52.8,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,propafenone,IC 50,52.8,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,propafenone,IC 50,43.3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,propafenone,IC 50,162.6,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,propafenone,IC 50,52.8,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,propafenone,IC 50,43.3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,propafenone,IC 50,162.6,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,propafenone,IC 50,3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,quinidine,IC 50,43.3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,quinidine,IC 50,52.8,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,quinidine,IC 50,52.8,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,quinidine,IC 50,43.3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,quinidine,IC 50,162.6,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,quinidine,IC 50,52.8,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,quinidine,IC 50,43.3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,quinidine,IC 50,162.6,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13066279,10.3389/fphar.2026.1780526,quinidine,IC 50,3,µM,"-100, -80","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13058929,10.3344/kjp.26057,carbamazepine,IC50,0.68,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13058929,10.3344/kjp.26057,carbamazepine,IC50,2.5,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13058929,10.3344/kjp.26057,lidocaine,IC50,0.68,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13058929,10.3344/kjp.26057,lidocaine,IC50,2.5,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13058929,10.3344/kjp.26057,tetrodotoxin,IC50,0.68,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC13058929,10.3344/kjp.26057,tetrodotoxin,IC50,2.5,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12670511,10.1021/acs.jnatprod.5c00978,lidocaine,IC 50,5,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12670511,10.1021/acs.jnatprod.5c00978,lidocaine,IC 50,6.9,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12670511,10.1021/acs.jnatprod.5c00978,saxitoxin,IC 50,5,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12670511,10.1021/acs.jnatprod.5c00978,saxitoxin,IC 50,6.9,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12670511,10.1021/acs.jnatprod.5c00978,tetrodotoxin,IC 50,5,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12670511,10.1021/acs.jnatprod.5c00978,tetrodotoxin,IC 50,6.9,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12670511,10.1021/acs.jnatprod.5c00978,veratridine,IC 50,5,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12670511,10.1021/acs.jnatprod.5c00978,veratridine,IC 50,6.9,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,carbamazepine,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,carbamazepine,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,carbamazepine,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,carbamazepine,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,lamotrigine,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,lamotrigine,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,lamotrigine,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,lamotrigine,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,phenobarbital,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,phenobarbital,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,phenobarbital,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,phenobarbital,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,phenytoin,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,phenytoin,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,phenytoin,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,phenytoin,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,valproate,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,valproate,EC 50,93.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,valproate,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12828663,10.1002/cns.70766,valproate,IC 50,94.8,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12785892,10.3390/ijms27010395,lidocaine,IC 50,35.5,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,amitriptyline,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,amitriptyline,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,amitriptyline,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,bupivacaine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,bupivacaine,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,bupivacaine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,cannabidiol,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,cannabidiol,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,cannabidiol,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,carbamazepine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,carbamazepine,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,carbamazepine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,fosphenytoin,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,fosphenytoin,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,fosphenytoin,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,lacosamide,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,lacosamide,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,lacosamide,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,lidocaine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,lidocaine,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,lidocaine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,mexiletine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,mexiletine,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,mexiletine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,oxcarbazepine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,oxcarbazepine,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,oxcarbazepine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,pf-05089771,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,pf-05089771,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,pf-05089771,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,phenytoin,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,phenytoin,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,phenytoin,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,ropivacaine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,ropivacaine,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,ropivacaine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,saxitoxin,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,saxitoxin,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,saxitoxin,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,tetrodotoxin,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,tetrodotoxin,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,tetrodotoxin,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,vixotrigine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,vixotrigine,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12897268,10.3390/ijms27031180,vixotrigine,IC 50,1.2,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12111501,10.3390/ijms26104636,bupivacaine,IC 50,12.1,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12111501,10.3390/ijms26104636,bupivacaine,IC 50,12.1,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12111501,10.3390/ijms26104636,bupivacaine,IC 50,35.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12111501,10.3390/ijms26104636,bupivacaine,IC 50,35.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12111501,10.3390/ijms26104636,bupivacaine,IC 50,31.1,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12111501,10.3390/ijms26104636,bupivacaine,IC 50,31.13,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12111501,10.3390/ijms26104636,bupivacaine,IC 50,35.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12111501,10.3390/ijms26104636,lidocaine,IC 50,12.1,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
