name,smiles,bbb_status,MW,LogP,TPSA,source,split
enprazepine,C=C1c2ccccc2CN(CCCN(C)C)c2ccccc21,1,292.43,4.02,6.48,MoleculeNet_BBBP,test
dulozafone,CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,1,425.31,2.47,81.08,MoleculeNet_BBBP,train
drocinonide,CC1(C)O[C@@H]2C[C@H]3C4CCC5CC(=O)CCC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1,438.54,2.72,93.06,MoleculeNet_BBBP,test
doxibetasol,CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,376.47,2.92,74.6,MoleculeNet_BBBP,train
doxefazepam,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1,348.76,1.97,73.13,MoleculeNet_BBBP,train
dosulepin,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21.[Cl-].[H+],1,331.91,1.79,3.24,MoleculeNet_BBBP,test
doliracetam,NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc21,1,266.3,1.65,63.4,MoleculeNet_BBBP,test
cormethasoneacetate(cormetasone-acetate),CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,470.48,2.71,100.9,MoleculeNet_BBBP,train
dinazafone,C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1,1,356.85,3.7,49.41,MoleculeNet_BBBP,train
dimesone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,1,390.5,3.17,74.6,MoleculeNet_BBBP,train
dimeprozan,COc1ccc2c(c1)/C(=C/CCN(C)C)c1ccccc1O2,1,295.38,4.18,21.7,MoleculeNet_BBBP,test
difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,508.56,3.52,106.97,MoleculeNet_BBBP,train
diflorasone-diacetate,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,494.53,2.99,106.97,MoleculeNet_BBBP,train
difencloxazine,Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,1,331.84,3.78,21.7,MoleculeNet_BBBP,test
diethazine,CCN(CC)CCN1c2ccccc2Sc2ccccc21,1,298.46,4.63,6.48,MoleculeNet_BBBP,train
diclofensine,COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,1,322.24,4.58,12.47,MoleculeNet_BBBP,train
dichlormezanone,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1,1,308.19,2.27,54.45,MoleculeNet_BBBP,train
dicarbine,Cc1ccc2c(c1)C1CN(C)CCC1N2,1,202.3,2.21,15.27,MoleculeNet_BBBP,test
dibenzepin,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,1,295.39,2.98,26.79,MoleculeNet_BBBP,test
dimetacrine,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,1,294.44,4.42,6.48,MoleculeNet_BBBP,train
cloxypendyl,OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,1,404.97,3.34,42.84,MoleculeNet_BBBP,test
clovoxamine,COCCCC/C(=N\OCCN)c1ccc(Cl)cc1,1,284.79,2.84,56.84,MoleculeNet_BBBP,train
cericlamine,CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1.[Cl-].[H+],1,298.64,-0.04,23.47,MoleculeNet_BBBP,train
carvotroline,Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3,1,295.36,3.3,31.92,MoleculeNet_BBBP,test
carpipramine,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,1,446.64,4.12,52.81,MoleculeNet_BBBP,train
carfentanil,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,1,394.52,3.68,49.85,MoleculeNet_BBBP,train
carbromal,CCC(Br)(CC)C(=O)NC(N)=O,1,237.1,1.13,72.19,MoleculeNet_BBBP,train
carbocloral,CCOC(=O)NC(O)C(Cl)(Cl)Cl,1,236.48,1.42,58.56,MoleculeNet_BBBP,train
carbenzide,CCOC(=O)NNC(C)c1ccccc1,1,208.26,2,50.36,MoleculeNet_BBBP,train
butriptyline,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,1,293.45,4.5,3.24,MoleculeNet_BBBP,train
butamoxane,CCCCNCC1COc2ccccc2O1,1,221.3,2.22,30.49,MoleculeNet_BBBP,train
butalbital,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1,224.26,0.96,75.27,MoleculeNet_BBBP,train
budipine,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,1,293.45,4.87,3.24,MoleculeNet_BBBP,test
budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1,430.54,2.72,93.06,MoleculeNet_BBBP,train
bromopride,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,1,344.25,2.11,67.59,MoleculeNet_BBBP,train
bromamid,CN(C)C(=O)CCNc1ccc(Br)cc1,1,271.16,2.34,32.34,MoleculeNet_BBBP,train
brofaromine,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1,310.19,3.67,34.4,MoleculeNet_BBBP,test
brifentanil,CCn1nnn(CCN2CC[C@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O,1,420.49,0.99,85.49,MoleculeNet_BBBP,train
brallobarbital,C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1,287.11,1.21,75.27,MoleculeNet_BBBP,train
binedaline,CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,1,293.41,3.44,11.41,MoleculeNet_BBBP,train
bifemelane,CNCCCCOc1ccccc1Cc1ccccc1.[Cl-].[H+],1,305.85,0.77,21.26,MoleculeNet_BBBP,train
betamethasone-valerate,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,504.6,3.82,106.97,MoleculeNet_BBBP,train
chlorcyclizine,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,300.83,3.68,6.48,MoleculeNet_BBBP,train
chlorobutanol,CCCC(O)Cl,1,108.57,1.34,20.23,MoleculeNet_BBBP,train
chlorphenesin-carbamate,NC(=O)OCC(O)COc1ccc(Cl)cc1,1,245.66,1.18,81.78,MoleculeNet_BBBP,train
clothiapine(clotiapine),CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1,343.88,4.13,18.84,MoleculeNet_BBBP,train
clopipazan,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1,311.81,4.97,12.47,MoleculeNet_BBBP,test
clomacran,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1,300.83,4.87,15.27,MoleculeNet_BBBP,train
clofexamide,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1,284.79,2.18,41.57,MoleculeNet_BBBP,train
clobetasol-propionate,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,466.98,4.1,80.67,MoleculeNet_BBBP,train
clobetasol,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,1,410.91,3.14,74.6,MoleculeNet_BBBP,train
climazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1,342.23,4.84,30.18,MoleculeNet_BBBP,train
clazolam,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,1,312.8,3.26,23.55,MoleculeNet_BBBP,test
citenamide,NC(=O)C1c2ccccc2C=Cc2ccccc21,1,235.29,2.79,43.09,MoleculeNet_BBBP,train
cinromide,CCNC(=O)/C=C/c1cccc(Br)c1,1,254.13,2.6,29.1,MoleculeNet_BBBP,train
cinitapride,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,1,402.5,3.13,110.73,MoleculeNet_BBBP,test
cinfenine,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,1,357.5,5.44,12.47,MoleculeNet_BBBP,test
ciladopa,COc1ccc([C@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC,1,370.45,1.92,62.24,MoleculeNet_BBBP,test
cidoxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,1,279.38,3.96,12.47,MoleculeNet_BBBP,train
ciclopramine,CNC1CCN2c3ccccc3CCc3cccc1c32,1,264.37,3.59,15.27,MoleculeNet_BBBP,test
ciclazindol,OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,1,298.77,3.2,35.83,MoleculeNet_BBBP,test
cianopramine,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1,305.43,3.75,30.27,MoleculeNet_BBBP,train
chlorthenoxazine,O=C1NC(CCCl)Oc2ccccc21,1,211.65,1.76,38.33,MoleculeNet_BBBP,test
cintriamide(cintramide),COc1cc(/C=C/C(N)=O)cc(OC)c1OC,1,237.25,1.21,70.78,MoleculeNet_BBBP,train
toloxychlorinol,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,1,477,4.15,68.15,MoleculeNet_BBBP,train
Propanolol,CC(C)NCC(O)COc1cccc2ccccc12.[Cl],1,294.8,3.27,41.49,MoleculeNet_BBBP,train
cyclopregnol,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C45CC4CC[C@]5(C)[C@H]3CC[C@]12C,1,316.49,4.21,37.3,MoleculeNet_BBBP,val
Phenserine,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,1,337.42,3.67,44.81,MoleculeNet_BBBP,train
Risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1,410.49,3.59,64.16,MoleculeNet_BBBP,train
pirbuterol,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0,240.3,0.7,85.61,MoleculeNet_BBBP,train
Phenylbutazone,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,308.38,3.79,40.62,MoleculeNet_BBBP,train
phenoxybenzamine,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0,303.83,4.19,12.47,MoleculeNet_BBBP,train
Phenolphthalein,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0,318.33,3.56,66.76,MoleculeNet_BBBP,train
pheniramine,CN(C)CCC(c1ccccc1)c1ccccn1,0,240.35,3.17,16.13,MoleculeNet_BBBP,train
phenazopyridine,Nc1ccc(N=Nc2ccccc2)c(N)n1,0,213.24,2.66,89.65,MoleculeNet_BBBP,train
phenacetin,CCOc1ccc(NC(C)=O)cc1,0,179.22,2.04,38.33,MoleculeNet_BBBP,train
penicillin G,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0,334.4,0.86,86.71,MoleculeNet_BBBP,train
papaverine,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0,339.39,3.86,49.81,MoleculeNet_BBBP,train
Zonisamide,NS(=O)(=O)Cc1noc2ccccc12,1,212.23,0.62,86.19,MoleculeNet_BBBP,train
Zalcitabine,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,1,211.22,-0.5,90.37,MoleculeNet_BBBP,train
Sulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1,253.28,1.37,98.22,MoleculeNet_BBBP,train
Org5222,CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1,1,285.77,4.26,12.47,MoleculeNet_BBBP,train
Org4428,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@H]21,1,295.38,3.41,32.7,MoleculeNet_BBBP,train
Org34167,C=CC[C@H](N)c1ccccc1-c1noc2ccccc12,1,264.33,4.07,52.05,MoleculeNet_BBBP,train
Org32104,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCNC[C@H]21,1,281.36,3.07,41.49,MoleculeNet_BBBP,train
Org30526,Clc1ccc2c(c1)[C@H]1CNC[C@H]1c1ccccc1O2,1,271.75,3.92,21.26,MoleculeNet_BBBP,train
Nevirapine,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1,266.3,2.65,58.12,MoleculeNet_BBBP,train
Mirtazapine,CN1CCN2c3ncccc3Cc3ccccc3C2C1,1,265.36,2.48,19.37,MoleculeNet_BBBP,train
Oxaprozin,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,0,293.32,4.03,63.33,MoleculeNet_BBBP,train
Temelastine,Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1,0,442.36,3.96,83.56,MoleculeNet_BBBP,train
Oxandrolone,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,306.45,3.54,46.53,MoleculeNet_BBBP,train
Tibolone,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,1,312.45,3.88,37.3,MoleculeNet_BBBP,train
Guanadrel,NC(N)=NCC1COC2(CCCCC2)O1,0,213.28,0.34,82.86,MoleculeNet_BBBP,train
Stanozolol,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,328.5,4.12,48.91,MoleculeNet_BBBP,train
Spironolactone,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,0,416.58,4.85,60.44,MoleculeNet_BBBP,train
scopolamine,CN1[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0,303.36,0.92,62.3,MoleculeNet_BBBP,train
salicylic acid,O=C(O)c1ccccc1O,0,138.12,1.09,57.53,MoleculeNet_BBBP,train
Bis-hydroxylated-L-663581,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0,403.83,1.4,117.51,MoleculeNet_BBBP,train
Vidarabine,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1,267.25,-1.98,139.54,MoleculeNet_BBBP,train
"""2,2-dimethylbutane""",CCC(C)(C)C,1,86.18,2.44,0,MoleculeNet_BBBP,train
2-methylpropanol,CC(C)CO,1,74.12,0.63,20.23,MoleculeNet_BBBP,train
111-trichloroethane,CC(Cl)(Cl)Cl,1,133.41,2.38,0,MoleculeNet_BBBP,train
1-hydroxymidazolam,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1,341.77,3.51,50.41,MoleculeNet_BBBP,train
ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0,244.21,-3.01,143.72,MoleculeNet_BBBP,train
proscillaridin,CC1OC(O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)C(O)C(O)C1O,0,530.66,3.01,129.59,MoleculeNet_BBBP,train
propranolol,CC(C)NCC(O)COc1cccc2ccccc12,0,259.35,2.58,41.49,MoleculeNet_BBBP,train
probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0,285.36,2.2,74.68,MoleculeNet_BBBP,train
prednisone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0,358.43,1.77,91.67,MoleculeNet_BBBP,train
prednisolone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0,360.45,1.56,94.83,MoleculeNet_BBBP,train
Polythiazide,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,439.89,1.66,109.57,MoleculeNet_BBBP,train
Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,1,189.22,0.16,9.03,MoleculeNet_BBBP,train
Streptozotocin,CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O,0,265.22,-2.89,151.92,MoleculeNet_BBBP,train
Mesna,O=S(=O)([O-])CCS.[Na+],0,164.18,-3.53,57.2,MoleculeNet_BBBP,train
Lomustine,O=NN(CCCl)C(=O)NC1CCCCC1,1,233.7,2.25,61.77,MoleculeNet_BBBP,train
Flucytosine,Nc1[nH]c(=O)ncc1F,1,129.09,-0.51,71.77,MoleculeNet_BBBP,train
sulfasalazine,O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,0,398.4,1.8,137.82,MoleculeNet_BBBP,train
nylidrin,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0,299.41,3.43,52.49,MoleculeNet_BBBP,train
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,1,171.16,0.09,81.19,MoleculeNet_BBBP,train
Metoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,1,267.37,1.61,50.72,MoleculeNet_BBBP,train
Cimetidine,CN=C(NC#N)NCCSCc1nc[nH]c1C,0,252.35,0.6,88.89,MoleculeNet_BBBP,train
Mefenamic_acid,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0,241.29,3.75,49.33,MoleculeNet_BBBP,train
Meclofenamate,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0,296.15,4.74,49.33,MoleculeNet_BBBP,train
mannitol,OCC(O)C(O)C(O)C(O)CO,0,182.17,-3.59,121.38,MoleculeNet_BBBP,train
levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,0,197.19,0.05,103.78,MoleculeNet_BBBP,train
labetalol,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0,328.41,2.14,95.58,MoleculeNet_BBBP,train
Ketoconazole,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,531.44,4.21,69.06,MoleculeNet_BBBP,train
Isoproterenol,CC(C)NCC(O)c1ccc(O)c(O)c1,0,211.26,1.13,72.72,MoleculeNet_BBBP,train
isoniazid,NNC(=O)c1ccncc1,0,137.14,-0.31,68.01,MoleculeNet_BBBP,train
Metaraminol,C[C@H](N)[C@H](O)c1cccc(O)c1,0,167.21,0.77,66.48,MoleculeNet_BBBP,train
Ketorolac,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,0,255.27,2.29,59.3,MoleculeNet_BBBP,train
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1,254.28,3.11,54.37,MoleculeNet_BBBP,train
BCNU,O=NN(CCCl)C(=O)NCCCl,1,214.05,1.16,61.77,MoleculeNet_BBBP,train
Alprazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1,308.77,3.58,43.07,MoleculeNet_BBBP,train
9-OH-risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,1,426.49,3.08,84.39,MoleculeNet_BBBP,train
35,CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0,389.8,1.36,117.51,MoleculeNet_BBBP,train
indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,357.79,3.93,68.53,MoleculeNet_BBBP,train
ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0,206.28,3.07,37.3,MoleculeNet_BBBP,train
hydroflumethiazide,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0,331.3,0.01,118.36,MoleculeNet_BBBP,train
Mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0,429.6,5.41,40.54,MoleculeNet_BBBP,train
norfenefrine,NCC(O)c1cccc(O)c1,0,153.18,0.38,66.48,MoleculeNet_BBBP,train
Minocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1,457.48,0.19,164.63,MoleculeNet_BBBP,train
Propanthelinebromide,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],0,448.4,1.73,35.53,MoleculeNet_BBBP,train
Nicotinyl alcohol,OCc1cccnc1,0,109.13,0.57,33.12,MoleculeNet_BBBP,train
neodicoumarol,CCOC(=O)C(c1c(O)oc2ccccc2c1=O)c1c(O)oc2ccccc2c1=O,0,408.36,3.01,127.18,MoleculeNet_BBBP,train
Miconazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0,416.14,6.45,27.05,MoleculeNet_BBBP,train
Methylprednisolone,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,0,374.48,1.8,94.83,MoleculeNet_BBBP,train
Sulfafurazole,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1,267.31,1.67,98.22,MoleculeNet_BBBP,train
Sulfadiazine,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1,250.28,0.86,97.97,MoleculeNet_BBBP,train
Stavudine,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1,224.22,-0.71,84.32,MoleculeNet_BBBP,train
Sotalol,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1,272.37,1.09,78.43,MoleculeNet_BBBP,train
Sevoflurane,FCOC(C(F)(F)F)C(F)(F)F,1,200.05,2.42,9.23,MoleculeNet_BBBP,train
Midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1,325.77,4.32,30.18,MoleculeNet_BBBP,train
Mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,1,264.37,3.08,6.48,MoleculeNet_BBBP,train
Lupitidine,Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1,0,413.55,3.2,109.83,MoleculeNet_BBBP,train
methyldopa,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0,211.22,0.44,103.78,MoleculeNet_BBBP,train
Methyclothiazide,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,360.24,0.6,109.57,MoleculeNet_BBBP,train
methantheline,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,0,340.44,3.95,35.53,MoleculeNet_BBBP,train
mestranol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,0,310.44,3.92,29.46,MoleculeNet_BBBP,train
mequitazine,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,0,322.48,4.63,6.48,MoleculeNet_BBBP,train
mepenzolatebromide,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],0,420.35,-0.29,46.53,MoleculeNet_BBBP,train
melphalan,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0,305.2,1.93,66.56,MoleculeNet_BBBP,train
Quinine,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0,324.42,3.17,45.59,MoleculeNet_BBBP,train
Pyrimethamine,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1,248.72,2.52,77.82,MoleculeNet_BBBP,train
Pyridostigminebromide,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],1,261.12,-2.42,33.42,MoleculeNet_BBBP,train
Pyrazinamide,NC(=O)c1cnccn1,1,123.11,-0.42,68.87,MoleculeNet_BBBP,train
Moclobemide,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1,268.74,1.4,41.57,MoleculeNet_BBBP,train
Terconazole,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,532.47,4.46,64.88,MoleculeNet_BBBP,train
testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0,288.43,3.88,37.3,MoleculeNet_BBBP,train
buclizine,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,1,433.04,6.54,6.48,MoleculeNet_BBBP,train
bromazepam,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,1,316.16,2.63,54.35,MoleculeNet_BBBP,train
GR89696,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,414.33,2.91,53.09,MoleculeNet_BBBP,train
GR88377,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1,1,393.31,4.35,36.69,MoleculeNet_BBBP,train
GR85571,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,398.33,2.69,43.86,MoleculeNet_BBBP,train
fleroxacin,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0,369.34,1.7,65.78,MoleculeNet_BBBP,train
enoxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0,320.32,0.66,87.46,MoleculeNet_BBBP,train
EMD60400,CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,0,353.47,2.08,69.8,MoleculeNet_BBBP,train
doxylamine,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1,270.38,2.92,25.36,MoleculeNet_BBBP,train
Methoxyflurane,COC(F)(F)C(Cl)Cl,1,164.97,2.03,9.23,MoleculeNet_BBBP,train
Methohexital,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1,262.31,1.31,66.48,MoleculeNet_BBBP,train
Isoflurane,FC(F)OC(Cl)C(F)(F)F,1,184.49,2.35,9.23,MoleculeNet_BBBP,train
Hexobarbital,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,1,236.27,1.2,66.48,MoleculeNet_BBBP,train
biperiden,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1,311.47,3.96,23.47,MoleculeNet_BBBP,train
