endpoint,split,smiles,measured,probability,max_tanimoto_to_training
AChE,time,C/C(NCCCCNc1c2c(nc3ccccc13)CCCC2)=C(/N=N/c1ccc(C)cc1)C(=O)c1ccccc1,1.0,0.94352,0.5714
AChE,time,COc1ccc2[nH]c3cc[n+](C)cc3c2c1,0.0,0.31776,0.5476
AChE,time,CCN(CC)Cc1ccc(/C=C2\Cc3ccccc3C2=O)cc1,1.0,0.40665,0.75
AChE,time,CCN(CC)CC(O)COc1cc(C(C)C)ccc1C,1.0,0.32635,0.2586
AChE,time,COc1ccc(-c2cc(-c3ccc(OC)cc3)c3c(N)n[nH]c3n2)cc1,1.0,0.5045,0.2857
AChE,time,CC1=CC(=O)[C@@](C)(O)C(=O)/C1=C\Nc1ccccc1,0.0,0.30974,0.2909
AChE,time,CC1=CC(=O)[C@](C)(O)C(=O)/C1=C\Nc1ccccc1,0.0,0.30974,0.2909
AChE,time,Clc1ccc(Cn2cc(CNC3CCCCCC3)nn2)cc1,1.0,0.55635,0.4314
AChE,time,CC(C)(C)OC(=O)Nc1ccc(O)c(C(=O)NCCCN2CCCCC2)c1,1.0,0.54323,0.3881
AChE,time,COc1ccc2[nH]cc(CCNC(=O)CCCCn3cc(CN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,1.0,0.50681,0.4804
AChE,time,C=C(C)[C@]1(O)CC[C@@]2(C)C3=Cc4c(cc(-c5cccnc5)oc4=O)O[C@]3(C)[C@@H](O)C[C@@H]2[C@@]12CCC(=O)OC2,0.0,0.33742,0.4184
AChE,time,Cc1cc(O)c(C)c(O)c1,0.0,0.32842,0.35
AChE,time,COc1ccccc1NC(=O)C1CCN(Cc2ccccc2)CC1,1.0,0.45554,0.6667
AChE,time,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1,1.0,0.62948,0.5488
AChE,time,COc1ccc(NC(=O)C2CCN(Cc3ccccc3)CC2)cc1,1.0,0.42225,0.5574
AChE,time,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)NCc4cc[nH]c(=O)c4)c3C(C1)C2,1.0,0.9134,0.6849
AChE,time,C#CCCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1CN1CCCCC1,1.0,0.66128,0.5738
AChE,time,Cc1cc(=O)[nH]c2c1C(=O)C(NCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)=CC2=O,1.0,0.96704,0.6479
AChE,time,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,1.0,0.56942,0.5645
AChE,time,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCc1cn(CC(=O)NCCc3c[nH]c4ccccc34)nn1)C2,1.0,0.51237,0.5258
AChE,time,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,1.0,0.98022,0.5824
AChE,time,Nc1c2c(nc3ccc(F)cc13)CCCC2,1.0,0.9153,0.7778
AChE,time,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N(C)Cc3ccccc3)cccc12,1.0,0.6594,0.338
AChE,time,COc1ccc2[nH]cc(CCNC(=O)CCCCn3cc(CCCCN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,1.0,0.51722,0.505
AChE,time,COc1cc2c(cc1OC)C(c1ccccc1)N(CCc1cn(CCCCC3=C[C@H]4Cc5nc6cc(Cl)ccc6c(N)c5[C@H](C3)C4)nn1)CC2,1.0,0.60491,0.6356
AChE,time,CO[C@H]1C[C@H]2C(=C[C@@H]1OCCN1CCCCC1)[C@H]1CN2Cc2cc3c(cc21)OCO3,0.0,0.37934,0.3377
AChE,time,C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2CC1/C(=C\C(=O)OC)OC,1.0,0.44329,0.3267
AChE,time,c1ccc2c(c1)CCCN1Cc3cc(OCCCN4CCCCC4)ccc3N=C21,1.0,0.68206,0.7091
AChE,time,COc1cc(/C=C2\CCc3cc([N+](=O)[O-])ccc3C2=O)c(Br)c(OC)c1OC,1.0,0.52308,0.403
AChE,time,COc1ccc2c(c1)C[C@@H]1c3c(cc4c(c3-2)OCO4)CCN1C,0.0,0.39435,0.4058
AChE,time,Cc1ccc2nc3c(c(NCCCl)c2c1)CCCC3,1.0,0.76082,0.7292
AChE,time,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3,1.0,0.86398,0.84
AChE,time,O=C(/C=C/c1cccs1)c1ccc(OCCCCBr)cc1,1.0,0.28955,0.4909
AChE,time,Fc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1,0.0,0.62472,0.4259
AChE,time,C[C@@H](c1cccc(OC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1)N(C)C,1.0,0.96285,0.5904
AChE,time,CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1C(F)(F)F,1.0,0.71127,0.629
AChE,time,COc1cc2c(cc1OC(=O)CCCCC1CCSS1)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1.0,0.78375,0.662
AChE,time,CN1c2ccccc2C(NCCCCCCC(=O)CCCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,1.0,0.93611,0.5479
AChE,time,CC(=O)Nc1nc(Cl)c2c(ncn2C2O[C@H](C(=O)NCc3ccccc3)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)n1,0.0,0.52382,0.2588
AChE,time,COc1ccc(NC(=O)Nc2cccc(/C(N)=N/O)c2)cc1,0.0,0.22357,0.431
AChE,time,COc1ccc(C(=O)O[C@]2(C)[C@H](C)CC[C@]3(C(=O)O)CC[C@]4(C)C(=CC[C@@H]5[C@@]6(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]6CC[C@]54C)[C@@H]32)cc1,0.0,0.37868,0.2736
AChE,time,COc1cc(/C=C/c2nnc(-c3ccc(OC(F)(F)F)cc3)o2)ccc1O,1.0,0.39018,0.3929
AChE,time,Cc1cc(NS(=O)(=O)c2ccc(-n3cc(COc4ccccc4-c4nc(Cc5ccccc5)no4)nn3)cc2)no1,1.0,0.4545,0.3434
AChE,time,COc1cc(O)c(C(=O)/C=C/c2ccc(F)cc2)cc1I,1.0,0.26952,0.4333
AChE,time,COc1cc(CNC(=O)CCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,1.0,0.9224,0.6447
AChE,time,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1O,0.0,0.21581,0.7241
AChE,time,CCCC[N+](C)(CCCc1c[nH]c2ccccc12)CCC1CCCCCC1,0.0,0.55266,0.3827
AChE,time,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c3C(C1)C2,1.0,0.8726,0.6705
AChE,time,COc1cc2c(cc1OCCCCCC1CCSS1)CC(CC1CCN(Cc3ccccc3)CC1)C2=O,1.0,0.79077,0.7015
AChE,time,CCN(CC)Cc1ccc(/C=C2\Cc3ccc(OC)cc3C2=O)cc1,1.0,0.61102,0.78
AChE,time,CC[C@@]1(c2cccc(OC(=O)Nc3ccccc3)c2)CCCCN(C)C1,1.0,0.6545,0.4375
AChE,time,Clc1ccc(CNCCCCCCCCNc2ccnc3cc(Cl)ccc23)c(Cl)c1,1.0,0.72053,0.3729
AChE,time,C=CCNCC(O)COc1cc(C(C)C)ccc1C,1.0,0.37999,0.2419
AChE,time,Nc1c2c(nc3ccc(Br)cc13)CCCCC2,0.0,0.83096,0.7568
AChE,time,O=c1cc(-c2ccc(O)cc2)oc2cccc(OCc3ccccc3)c12,1.0,0.46863,0.5
AChE,time,NS(=O)(=O)c1ccc(/N=C/c2cc(Br)cc(Br)c2O)cc1,1.0,0.45599,0.2857
AChE,time,NS(=O)(=O)c1cccc(NC(=S)N/N=C2\C(=O)N(Cc3ccccc3)c3ccc([N+](=O)[O-])cc32)c1,1.0,0.55441,0.3494
AChE,time,Cc1cccc2sc(NC(=O)CCN3CCN(c4ccccn4)CC3)nc12,0.0,0.56674,0.3649
AChE,time,CCOc1ccc(Cc2nc3cc(O)ccc3n2CCC(C)C)cc1,0.0,0.34963,0.5309
AChE,time,CC(=O)n1c2c(c3ccccc31)Oc1nc(C)[nH]c(=O)c1C2c1cccc(Br)c1,0.0,0.47453,0.2581
AChE,time,COc1ccc(C[C@H]2c3c(ccc(OC)c3O)CCN2C)cc1,0.0,0.37602,0.4833
AChE,time,Cc1ccc2[nH]c3c(c2c1)CN(Cc1ccccc1)CC3,0.0,0.33712,0.6809
AChE,time,O=c1[nH]c(COCCC2CCN(Cc3ccccc3)CC2)nc2c1cnn2C1CCCC1,1.0,0.74779,0.4167
AChE,time,Fc1ccc(F)c(CN(CCCCCCCCNc2ccnc3cc(Cl)ccc23)c2cc(F)ccc2F)c1,1.0,0.73465,0.3143
AChE,time,CCCCN(CCOc1cccc2c(OC(=O)N(C)C)cccc12)CCC1CCCCCC1,1.0,0.60828,0.3836
AChE,time,COc1ccc2c(c1)O/C(=C\c1ccc(OCCN3CCCCC3)c(Cl)c1)C2=O,1.0,0.53103,0.5
AChE,time,CN1CCN(CCC(=O)Nc2n[nH]c3ncccc23)CC1,1.0,0.33754,0.3235
AChE,time,COc1cc2c(cc1OC)C(=O)C(CC1(F)CCN(Cc3ccccc3)CC1)C2,1.0,0.85903,0.6724
AChE,time,Cc1ccc2nc3c(c(N4CCCCC4)c2c1)CCCC3,1.0,0.63616,0.5
AChE,time,Cc1ccc(S(=O)(=O)SCc2ccc(F)cc2)cc1,1.0,0.3541,0.4333
AChE,time,COC(=O)c1ccc(/C=N/NC(=O)c2ccc(Cl)nc2)cc1,1.0,0.30357,0.3231
AChE,time,CC(=O)Nc1nc(Cl)c2ncn(C3O[C@H]4[C@H](OC(=O)[C@@H]4O)[C@H]3OC(C)=O)c2n1,0.0,0.3616,0.2022
AChE,time,O=C1CSC(c2ccc(Cl)cc2Cl)N1CCNC1CC1,0.0,0.49803,0.3333
AChE,time,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N3CCC3)cc1)n2CCC(C)C,1.0,0.39017,0.6053
AChE,time,CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1C(F)(F)F,1.0,0.74405,0.6393
AChE,time,CNC(=O)Oc1cccc2c1CCC1C2CCN1CCC1CCCCC1,1.0,0.71504,0.5484
AChE,time,O=C(COc1ccc(Cc2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,1.0,0.55928,0.5455
AChE,time,CN(CCCC(F)F)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,1.0,0.78644,0.7167
AChE,time,COc1ccc(CN2CCC(c3oc4ccccc4c3C(=O)c3ccccc3)CC2)cc1,0.0,0.59781,0.4789
AChE,time,Cc1ccccc1NC1=C([N+](=O)[O-])C2(NN1)C(=O)Nc1ccc([N+](=O)[O-])cc12,0.0,0.56464,0.322
AChE,time,COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1OC,1.0,0.72119,0.5424
AChE,time,Nc1ccc(C(=O)CCC2CCN(CC3CCCCC3)CC2)c(OCCF)c1,1.0,0.88128,0.7679
AChE,time,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1ccccc1O,1.0,0.98874,0.7
AChE,time,O=C1Nc2ccc([N+](=O)[O-])cc2C12NNC(Nc1ccc(Cl)cc1)=C2[N+](=O)[O-],0.0,0.51613,0.3333
AChE,time,CN(C)CCCN1C(=O)CSC1c1ccncc1,0.0,0.38179,0.2836
AChE,time,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,1.0,0.5264,0.2947
AChE,time,O=c1c2ccccc2nc2n1C(C1CN=Cc3[nH]c4ccccc4c31)CC2O,0.0,0.43825,0.2857
AChE,time,C[C@@H](c1cccc(OC(=O)NCCc2c[nH]c3ccc(O)cc23)c1)N(C)C,1.0,0.59379,0.5085
AChE,time,CC(c1cccc(OC(=O)NCCc2c[nH]c3ccc(O)cc23)c1)N(C)C,1.0,0.59379,0.5085
AChE,time,Clc1ccc2c(NCCCCCN3c4ccccc4Sc4ccccc43)c3c(nc2c1)CCCC3,1.0,0.97542,0.6964
AChE,time,Cc1cc(Br)cc(C)c1OCC(=O)NCCN1CCN(Cc2ccccc2)CC1,1.0,0.59375,0.4062
AChE,time,CCN(CCCCCn1c(C)cc(=O)n(CCCCCN(CC)Cc2cccc(C(=O)OC)c2)c1=O)Cc1cccc(C(=O)OC)c1,1.0,0.78094,0.4203
AChE,time,CC(=O)Nc1cc(C(=O)Nc2cncc(OCC3CCN(Cc4ccc(F)cc4)CC3)c2)ccn1,1.0,0.62169,0.3704
AChE,time,CCNC(=S)N/N=C/c1c(OC)cc(OC)c2c(-c3ccccc3)c[nH]c12,0.0,0.51056,0.2785
AChE,time,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc([N+](=O)[O-])cc1Cl,1.0,0.58139,0.3472
AChE,time,CCN(C)C(=O)Oc1ccc(C2CC(=O)c3c(OC(=O)N(C)CC)cc(OC(=O)N(C)CC)cc3O2)cc1,0.0,0.35795,0.4921
AChE,time,N/C(=N\O)c1cccc(NC(=O)Nc2ccccc2C(F)(F)F)c1,0.0,0.27854,0.3492
AChE,time,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccccc1,1.0,0.52122,0.3375
AChE,time,Cc1cc(F)c(CNCCCCCCCCNc2ccnc3cc(Cl)ccc23)cc1F,1.0,0.76687,0.3485
AChE,time,C[C@@H](c1cccc(OC(=O)NCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1)N(C)C,1.0,0.97147,0.6023
AChE,time,CN(C)CCCN1C(=O)CSC1c1ccc(F)cc1Cl,0.0,0.38225,0.2941
AChE,time,Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3C(C)CCCC3C)ccc12,1.0,0.76217,0.5571
AChE,time,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)NC4CCN(Cc5cccc(F)c5)CC4)C=C[C@@]31CCN(C)C2,1.0,0.55534,0.5244
AChE,time,CC1(C)CCCC2(C)OC(=O)C=C12,1.0,0.18179,0.3
AChE,time,CCc1[nH]c2ccccc2c1CCN1CCC[C@H](CC)C1,0.0,0.40066,0.3651
AChE,time,CC(C)c1ccc(COc2ccc3[nH]c(=O)oc(=O)c3c2)cc1,0.0,0.41526,0.3651
AChE,time,COc1cc2c(c(CO)c1OC)C[C@H]1c3c(cc4c(c3OC)OCO4)CC[N+]1=C2,0.0,0.48015,0.3429
AChE,time,Nc1c2c(nc3ccc(-c4ccc(F)nc4)cc13)CCCC2,1.0,0.70673,0.6
AChE,time,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,0.0,0.63735,0.505
AChE,time,Cc1cccc2sc(NC(=O)CCN3CCN(CCCN(C)C)CC3)nc12,1.0,0.57532,0.3611
AChE,time,Cc1ccccc1NC(=O)Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O,1.0,0.47456,0.3108
AChE,time,CC(=O)n1c2c(c3ccccc31)Oc1nc(C)[nH]c(=O)c1C2c1ccc(C#N)cc1,0.0,0.44631,0.2706
AChE,time,NC(=O)c1cc[n+](CCCC[n+]2ccc(/C=N/O)c(F)c2)cc1,0.0,0.05196,0.7333
AChE,time,COc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1OC,0.0,0.6184,0.4412
AChE,time,C[Si]1(Cl)C=CC(=O)C1=P(c1ccccc1)(c1ccccc1)c1ccccc1,1.0,0.36034,0.225
AChE,time,O=C(NNC(=S)Nc1ccccc1[N+](=O)[O-])c1sccc1Cl,1.0,0.31641,0.3443
AChE,time,Nc1c2c(nc3ccc(-c4ccc(Cl)s4)cc13)CCCC2,1.0,0.70397,0.6136
AChE,time,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1ccc([N+](=O)[O-])cc1Cl,0.0,0.48074,0.3404
AChE,time,COc1cccc2c1CCC(NC(=O)OCc1ccccc1)C2,1.0,0.5659,0.6346
AChE,time,COc1cc2ncnc(N3CCN(c4ccc(Br)cc4)CC3)c2cc1OC,1.0,0.46177,0.3175
AChE,time,Cc1cccc2sc(NC(=O)CCN3CCN(c4ncccn4)CC3)nc12,0.0,0.46222,0.3611
AChE,time,COc1cc(CNC(=O)c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3C=C(C)CC4C3)cc2)ccc1O,1.0,0.8448,0.6703
AChE,time,COc1cc2c(cc1OC)/C(=N\NC(=O)C(C)c1ccc(CC(C)C)cc1)C(CC1CCN(Cc3ccccc3)CC1)C2,1.0,0.66025,0.5676
AChE,time,COc1ccc(-c2cc(-c3ccc(OC)c(OC)c3)c3c(N)n[nH]c3n2)cc1,1.0,0.55557,0.2917
AChE,time,Cc1cc2cc3n(c(=O)c2cn1)CCc1c-3[nH]c2ccccc12,0.0,0.3231,0.3103
AChE,time,COc1ccc2[nH]c3ccncc3c2c1,0.0,0.11672,0.7941
AChE,time,CN(C)CCCN1C(=O)CSC1c1cccc(Cl)c1,0.0,0.42611,0.3281
AChE,time,O=C(Nc1ccccc1)OC1CN2CCC1CC2,1.0,0.27109,0.5106
AChE,time,COc1ccc(NC(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1OC,1.0,0.60449,0.6852
AChE,time,CCO[C@H]1O[C@@H]2CC=C3CCN(C)[C@H]3[C@@H]2c2cc(OC)c(O)cc21,0.0,0.42322,0.3562
AChE,time,COc1cc(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc(OC)c1,1.0,0.93695,0.7358
AChE,time,COc1cc(CNC(=O)CCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,1.0,0.93155,0.6579
AChE,time,Cc1ccc2nc3c(c(NCCN4CCOCC4)c2c1)CCCC3,1.0,0.76601,0.6271
AChE,time,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(C[C@@H]2OC(=O)c2ccc([N+](=O)[O-])cc2)C3C1)OCO5,0.0,0.12681,0.7662
AChE,time,O=C(COc1ccc(Cl)cc1[N+](=O)[O-])NCC1CCN(Cc2ccccc2)CC1,1.0,0.71307,0.4286
AChE,time,O/N=C/c1cc(Cl)cc(CN2CCN(c3ccc(F)cc3)CC2)c1O,0.0,0.32256,0.4028
AChE,time,CCCCCC(=O)OC[C@]1(C)C=C(C=O)[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@H]3[C@](C(=O)O)(CC[C@@H](C)[C@@]3(C)O)CC[C@]21C,0.0,0.34011,0.2294
AChE,time,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,1.0,0.45749,0.3111
AChE,time,COc1cc2c(cc1OC)/C(=N\NC(=O)C(NC(=O)C(C)c1ccc(CC(C)C)cc1)C(C)C)C(CC1CCN(Cc3ccccc3)CC1)C2,1.0,0.6299,0.5185
AChE,time,COc1ccc2[nH]cc(CCNC(=O)Cn3cc(CN4CCc5cc(OC)c(OC)cc5C4CCCN4C(=O)c5ccccc5C4=O)nn3)c2c1,0.0,0.48607,0.4078
AChE,time,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,1.0,0.28293,0.6842
AChE,time,O=C(NCCCCCNc1c2c(nc3cc(Br)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,1.0,0.95958,0.6
AChE,time,O=C1c2c(ccc(O)c2O)CCn2cccc21,0.0,0.22727,0.2381
AChE,time,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c3C(C1)C2,1.0,0.86927,0.6705
AChE,time,Cn1c(=O)sc2cc(C(=O)CCN3CCN(Cc4ccccc4)CC3)ccc21,1.0,0.59944,0.4776
AChE,time,CC(=O)N1CC[C@@]2(O)c3cc(OC(=O)Nc4ccccc4)ccc3N[C@@H]12,1.0,0.76078,0.6557
AChE,time,COc1cc2c(cc1OC)/C(=N\N)C(CC1CCN(Cc3ccccc3)CC1)C2,1.0,0.82292,0.7321
AChE,time,Cc1ccc(N2CCN(Cc3cc(Cl)cc(/C=N/O)c3O)CC2)cc1,0.0,0.30168,0.4028
AChE,time,O=C(CCN1CCCCC1)Nc1ccc2nc(-c3cc4ccccc4[nH]3)[nH]c(=O)c2c1,1.0,0.64441,0.3718
AChE,time,CN(C)c1cccc(-c2ccc3nc4c(c(N)c3c2)CCCC4)c1,1.0,0.68305,0.5532
AChE,time,CN(C)CCCN1C(=O)CSC1c1ccccn1,0.0,0.33501,0.2879
AChE,time,Clc1ccc2c(NCCCNCC34CC5CC(CC(C5)C3)C4)ccnc2c1,1.0,0.60193,0.3231
AChE,time,COc1ccc(C(=O)Cc2ncc(C(=O)Nc3ccncc3)cn2)cc1,0.0,0.40386,0.4098
AChE,time,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccnc1,1.0,0.79115,0.807
AChE,time,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1ccc([N+](=O)[O-])cc1)[C@H]1CN2Cc2cc3c(cc21)OCO3,0.0,0.48113,0.4105
AChE,time,Cc1cc(C)cc(Oc2ccc3nc4c(c(N)c3c2)CCCCC4)c1,1.0,0.67772,0.5652
AChE,time,O=C(NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1nc2ccc([N+](=O)[O-])cc2s1,1.0,0.97121,0.5541
AChE,time,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1cccs1)[C@H]1CN2Cc2cc3c(cc21)OCO3,0.0,0.43525,0.3636
AChE,time,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(-c2ccccc2)cc1,1.0,0.39276,0.4848
AChE,time,FC(F)(F)c1ccc2c(NCCCCCCCCNc3cc4ccccc4s3)ccnc2c1,1.0,0.6691,0.3768
AChE,time,Cc1ccc(-c2ccc3nc4c(c(N)c3c2)CCCC4)o1,1.0,0.60559,0.5652
AChE,time,COc1cc(/C=C/c2nnc(-c3ccc(C(F)(F)F)cc3)o2)ccc1O,1.0,0.34837,0.4074
AChE,time,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1[N+](=O)[O-],1.0,0.48643,0.3462
AChE,time,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C(C=O)=C[C@@](C)(COC(=O)CCc6ccccc6)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,0.0,0.43712,0.2202
AChE,time,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)cc1,1.0,0.46616,0.3765
AChE,time,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)[C@H]1CN2Cc2cc3c(cc21)OCO3,0.0,0.43401,0.36
AChE,time,CCCCC1OC(=O)c2cc(OCc3ccc(CN4CCCCC4)c(O)c3)ccc21,1.0,0.68243,0.358
AChE,time,COc1cccc2cc(-c3ccc(NC(=O)c4ccc(CCl)cc4)cc3)c(=O)oc12,1.0,0.67195,0.3913
AChE,time,CCCCNC1c2ccccc2-c2ccccc21,0.0,0.36774,0.3415
AChE,time,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1cccc([N+](=O)[O-])c1)[C@H]1CN2Cc2cc3c(cc21)OCO3,0.0,0.48007,0.4286
AChE,time,O=C1CC2CCc3ccsc3C2=NN1CN1CCN(Cc2ccccc2)CC1,0.0,0.60199,0.3684
AChE,time,O=Cc1ccc2n1CCc1cc(O)c(O)cc1C2,0.0,0.33008,0.2222
AChE,time,COc1ccc(C(=O)c2c(C3CCN(Cc4ccccc4)CC3)oc3ccccc23)cc1,0.0,0.58673,0.5
AChE,time,O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1n[nH]c2ncccc12,1.0,0.45936,0.4127
AChE,time,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccccc1,1.0,0.41616,0.36
AChE,time,COc1cc2c(cc1OC)/C(=N\NC(=O)c1ccccc1OC(C)=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1.0,0.6773,0.5915
AChE,time,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4cc(F)ccc4F)CC3)nc12,0.0,0.7081,0.3647
AChE,time,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1ccoc1)[C@H]1CN2Cc2cc3c(cc21)OCO3,0.0,0.35619,0.3956
AChE,time,N/C(=N\O)c1cccc(NC(=O)Nc2ccc([N+](=O)[O-])cc2)c1,0.0,0.27601,0.3913
AChE,time,CC1CCCCN1CCCNC(=O)c1cc(NC(=O)OC(C)(C)C)ccc1O,1.0,0.59621,0.3158
AChE,time,COc1cc(CNC(=O)CCCC/C=C/CNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,1.0,0.821,0.57
AChE,time,C/C(=C\C1=CCN(C(=O)CCc2ccccc2)C(=O)C1)N1C(=O)c2ccccc2C1=O,1.0,0.46645,0.3
AChE,time,S=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,1.0,0.9972,0.7692
AChE,time,O=C(COc1ccc(-c2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,1.0,0.52812,0.6667
AChE,time,Oc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1,0.0,0.57157,0.413
AChE,time,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccccc1,1.0,0.45639,0.358
AChE,time,O=C1[C@H](O)C[C@]23CCCN1[C@@H]2c1c([nH]c2ccccc12)CC3,0.0,0.38891,0.2754
AChE,time,CC(C)=CCC/C(C)=C/CC/C(C)=C\Cc1c(O)cc(O)c(CC=C(C)C)c1-c1cc2ccc(O)cc2o1,0.0,0.45917,0.4286
AChE,time,O=C1CC2CCc3sccc3C2=NN1CCCCN1CCN(Cc2ccccc2)CC1,1.0,0.63684,0.3582
AChE,time,C[C@@H]1CC[C@]2(C(=O)NC3CCCCC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,0.0,0.33661,0.25
AChE,time,COc1cc(CNC(=O)CCCC/C=C/CCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,1.0,0.9299,0.6289
AChE,time,CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCCCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1[N+](=O)[O-],1.0,0.81157,0.9245
