index,column,block,dtype,definition,computed_on,note
110,ecfp4_110,fingerprint,float32 (0.0 or 1.0),"bit 110 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
111,ecfp4_111,fingerprint,float32 (0.0 or 1.0),"bit 111 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
112,ecfp4_112,fingerprint,float32 (0.0 or 1.0),"bit 112 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
113,ecfp4_113,fingerprint,float32 (0.0 or 1.0),"bit 113 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
114,ecfp4_114,fingerprint,float32 (0.0 or 1.0),"bit 114 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
115,ecfp4_115,fingerprint,float32 (0.0 or 1.0),"bit 115 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
116,ecfp4_116,fingerprint,float32 (0.0 or 1.0),"bit 116 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
117,ecfp4_117,fingerprint,float32 (0.0 or 1.0),"bit 117 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
118,ecfp4_118,fingerprint,float32 (0.0 or 1.0),"bit 118 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
119,ecfp4_119,fingerprint,float32 (0.0 or 1.0),"bit 119 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
120,ecfp4_120,fingerprint,float32 (0.0 or 1.0),"bit 120 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
121,ecfp4_121,fingerprint,float32 (0.0 or 1.0),"bit 121 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
122,ecfp4_122,fingerprint,float32 (0.0 or 1.0),"bit 122 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
123,ecfp4_123,fingerprint,float32 (0.0 or 1.0),"bit 123 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
124,ecfp4_124,fingerprint,float32 (0.0 or 1.0),"bit 124 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
125,ecfp4_125,fingerprint,float32 (0.0 or 1.0),"bit 125 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
126,ecfp4_126,fingerprint,float32 (0.0 or 1.0),"bit 126 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
127,ecfp4_127,fingerprint,float32 (0.0 or 1.0),"bit 127 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
128,ecfp4_128,fingerprint,float32 (0.0 or 1.0),"bit 128 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
129,ecfp4_129,fingerprint,float32 (0.0 or 1.0),"bit 129 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
130,ecfp4_130,fingerprint,float32 (0.0 or 1.0),"bit 130 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
131,ecfp4_131,fingerprint,float32 (0.0 or 1.0),"bit 131 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
132,ecfp4_132,fingerprint,float32 (0.0 or 1.0),"bit 132 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
133,ecfp4_133,fingerprint,float32 (0.0 or 1.0),"bit 133 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
134,ecfp4_134,fingerprint,float32 (0.0 or 1.0),"bit 134 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
135,ecfp4_135,fingerprint,float32 (0.0 or 1.0),"bit 135 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
136,ecfp4_136,fingerprint,float32 (0.0 or 1.0),"bit 136 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
137,ecfp4_137,fingerprint,float32 (0.0 or 1.0),"bit 137 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
138,ecfp4_138,fingerprint,float32 (0.0 or 1.0),"bit 138 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
139,ecfp4_139,fingerprint,float32 (0.0 or 1.0),"bit 139 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
140,ecfp4_140,fingerprint,float32 (0.0 or 1.0),"bit 140 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
141,ecfp4_141,fingerprint,float32 (0.0 or 1.0),"bit 141 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
142,ecfp4_142,fingerprint,float32 (0.0 or 1.0),"bit 142 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
143,ecfp4_143,fingerprint,float32 (0.0 or 1.0),"bit 143 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
144,ecfp4_144,fingerprint,float32 (0.0 or 1.0),"bit 144 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
145,ecfp4_145,fingerprint,float32 (0.0 or 1.0),"bit 145 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
146,ecfp4_146,fingerprint,float32 (0.0 or 1.0),"bit 146 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
147,ecfp4_147,fingerprint,float32 (0.0 or 1.0),"bit 147 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
148,ecfp4_148,fingerprint,float32 (0.0 or 1.0),"bit 148 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
149,ecfp4_149,fingerprint,float32 (0.0 or 1.0),"bit 149 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
150,ecfp4_150,fingerprint,float32 (0.0 or 1.0),"bit 150 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
